# S03E13 Heaven and Hell

# text
0,124 
0,59 + # fade-in
125,194 ppccc # TODO
# shaky cam
195,251 pcccp # TODO
252,299 
300,412 
413,424 ccppc # TODO
425,453 
454,529 
530,571 
572,596 
597,680 ppccc # TODO
681,743 
744,800 ppccc # TODO
801,844 
845,952 
953,1022 
1023,1122 
1123,1152 
1153,1195 
1196,1275 pcccp # TODO
1276,1358 pcccp # TODO
1359,1413 cccpp # TODO
1414,1502 ppccc # TODO
1503,1745 cccpp # TODO
1746,1787 ppccc # TODO
1788,1853 ccppc # TODO
1854,1954 cccpp # TODO
1955,2019 
2020,2063 cppcc # TODO
2064,2141 ppccc # TODO
2142,2229 
2230,2340 
2341,2401 
2402,2517 
2518,2583 
2584,2662 
2663,2704 
2705,2834 
2835,2892 
2893,2936 
2937,3037 
3038,3178 
3179,3236 
3237,3304 
3305,3348 
3349,3400 
3401,3487 
3488,3522 
3523,3634 
3608,3634 

# intro

3635,4564 cppcc # keyframe
3635,4564 -
4565,4616 cccpp
4584 -
4591 -
4617,4719 ppccc
4720,4808 ccppc
4809,4841 pcccp
4839 +
4839 PP 3
4810,4841 Q 5
4842,4869 c
4842,4869 +
4870,4885 ppccc # fg 29.97, bg ppccc
4870,4885 ++---
4886,4904 cccpp
4905,4925 pcccp
4926,4949 l # all single field
4950,4969 l
4970,4984 l
4985,5003 l
5004,5025 l
5026,5054 l
5055,5081 l
5082,5102 l
5103,5123 l
4926,5123 Q 4
5124,5144 pcccp
5124,5144 +---+
5145,5155 ppccc
5145,5155 ++---
5156,5168 c # looks bad
5156,5168 +
5169,5192 l # single field
5193,5322 l # single field
5169,5322 Q 4
5323,5424 c

5425,5561 c # keyframe # text 0
5425,5458 + # fade-in
5425,5458 Q 4
# text
5562,5666 ccppc # TODO
# text
5667,5799 
# text
5800,5926 
# text
5927,6029 
6030,6089 
# text
6090,6278 
# text
6279,6396 
# text
6397,6488 
# text
6489,6652 
# text
6653,6946 
6947,7221 
7222,7410 
7411,7557 
7558,7608 
7609,7750 
7751,7798 
7799,7847 
7848,7909 
7910,8027 
8028,8248 
8249,8311 
8312,8509 
8510,8571 
8572,8627 
8628,8862 
8863,9025 
9026,9162 
9163,9216 
9217,9253 
9254,9317 
9318,9372 
9373,9453 
9454,9574 
9575,9607 
9608,9659 
9660,9717 
9718,10013 
10014,10110 
10111,10359 
10360,10483 
10484,10622 
10623,10765 
10766,10880 
10881,11073 
11074,11158 
11159,11225 
11226,11365 
11366,11426 
11427,11467 
11468,11501 
11502,11737 
11738,11864 
11865,11940 
11941,11978 
11979,12070 
12071,12120 
12121,12188 
12189,12434 
12435,12512 
12513,12544 
12545,12661 
12662,12765 
12766,12827 
12828,12967 
12968,13014 
13015,13091 
13092,13129 
13130,13161 
13162,13319 
13320,13339 c
13320,13339 + # crossfade
13340,13490 
13491,14696 
14697,14898 
14899,15057 
15058,15207 
15208,15267 
15268,15335 
15336,15476 
15477,15569 
15570,15798 
15799,16532 
16533,16660 
16661,16754 
16755,16846 
16847,16914 
16915,17024 
17025,17103 
17104,17189 
17190,17295 
17296,17377 
17378,17428 
17429,17498 
17499,17828 
17829,17909 
17910,18031 
18032,18116 
18117,18254 
18255,18312 
18313,18394 
18395,18632 
18633,18716 
18717,18970 
18971,19031 
19032,19145 
19146,19277 
19278,19341 
19342,19387 
19388,19458 
19459,19504 
19505,19544 
19545,19579 
19580,19748 
19749,19809 
19810,19936 
19937,20004 
20005,20080 
20081,20356 
20357,20452 
20453,20494 
20495,20531 
20532,20582 
20583,20633 
20634,20761 
20762,20834 
20835,21116 
21117,21274 
21275,21692 pcccp # TODO
21693,21827 ppccc # TODO
21828,22380 pcccp # TODO
22381,22460 cccpp # TODO
22461,22620 ccppc # TODO
22621,22718 cppcc # TODO
22719,23089 cppcc # TODO
23090,23178 pcccp # TODO
23179,23258 
23259,23366 cccpp # TODO
23367,23413 cppcc # TODO
23414,23445 cppcc # TODO
23446,23475 ppccc # TODO
23476,23605 cppcc # TODO
23606,23999 cccpp # TODO
24000,24029 c
24000,24029 + # crossfade
24030,24119 
24120,24445 
24446,24485 
24486,24574 
24575,24682 
24683,25063 
25064,25151 
25152,25208 
25209,25389 
25390,25478 
25479,25693 
25694,25831 
25832,26203 
26204,26789 ppccc # TODO
26790,27013 cccpp # TODO
27014,27327 pcccp # TODO
27328,27524 
27525,27630 
27631,28166 
28167,28358 
28359,28405 
28406,28527 
28528,28623 
28624,28678 
28679,28785 
28786,29311 
28786,28812 + # fade-in
29312,29501 ppccc # TODO
29502,29633 
29634,29827 cccpp # TODO
29828,30109 cppcc # TODO
30110,30248 
30249,30450 ppccc # TODO
30451,30570 cppcc # TODO
30571,30846 cppcc # TODO
30847,30894 pcccp # TODO
30895,30974 cccpp # TODO
30975,31106 ccppc # TODO
31107,31170 ccppc # TODO
31171,31394 pcccp # TODO
31395,31684 cccpp # TODO
31685,31804 
31805,31996 
31997,32072 pcccp # TODO
32073,32219 ppccc # TODO
32220,32289 cccpp # TODO
32290,32331 
32332,32557 ppccc # TODO
32558,32604 pcccp # TODO
32605,32689 pcccp # TODO
32690,32872 pcccp # TODO
32873,32961 ccppc # TODO
32962,33282 ppccc # TODO
33283,33459 pcccp # TODO
33460,33568 pcccp # TODO
33569,34148 pcccp # TODO
34149,34291 cccpp # TODO
34292,34402 
34403,34579 
34580,34669 
34670,34739 ccppc # TODO
34740,34829 
34830,35354 
35355,35450 
35451,35517 
35518,35591 
35592,35758 
35759,35816 
35817,35987 
35988,36079 
36080,36501 
36502,36562 
36563,36737 
36738,36784 
36785,36841 
36842,36933 
36934,36967 
36968,37098 
37099,37245 
37246,37441 
37442,37572 
37573,37759 
37760,38022 
38023,38139 
38140,38384 
38385,38497 
38498,38596 
38597,38760 
38761,38938 
38939,39064 
39065,39105 
39106,39167 
39168,39400 
39401,39695 
39696,39838 
39839,40009 
40010,40202 
40203,40258 
40259,40347 
40348,40400 
40401,40516 
40517,40672 
40673,40799 
40800,41020 
41021,41396 cccpp # TODO
41397,41506 
41507,41656 
41657,41852 cppcc # TODO
41853,42220 
42221,42275 
42276,42388 
42389,42440 
42441,42468 
42469,42513 
42514,42561 
42562,42654 
42655,42727 
42728,42808 
42809,42851 
42852,42883 
42884,42968 
42969,43026 
43027,43244 
43245,43336 
43337,43426 
43427,43465 
43466,43742 
43743,43833 
43834,43921 
43922,43979 
43980,44063 
44064,44186 
44187,44220 
44221,44295 
44296,44355 
44356,44459 
44460,44627 
44628,44821 ccppc # TODO
44822,44867 
44868,44944 ccppc # TODO
44945,44984 
44985,45046 cppcc # TODO
45047,45107 
45108,45171 
45172,45207 
45208,45237 
45238,45399 
45400,45470 
45471,45543 
45544,45603 
45604,45670 
45671,45801 
45802,45849 
45850,45882 
45883,45953 
45954,46031 cppcc # TODO
46032,46264 ccppc # TODO
46265,46401 ccppc # TODO
46402,46460 ccppc # TODO
46461,46681 
46682,46789 
46790,46859 
46860,47034 
47035,47130 
47131,47232 
47233,47335 cppcc # TODO
47336,47374 cppcc # TODO
47375,47458 cccpp # TODO
47459,47571 
47572,47619 cccpp # TODO
47620,47767 cppcc # TODO
47768,47851 pcccp # TODO
47852,48087 pcccp # TODO
