# S02E18

0,1141 pcccp
0,1141 -
1035 +
1217,1226 cppcc
1227,1235 pcccp
1236,1243 ccppc
1244,1251 ccppc
1252,1259 ppccc
1260,1267 pcccp
1268,1275 ppccc
1276,1283 ppccc
1284,1291 pcccp
1292,1298 cccpp
1299,1305 ppccc
1306,1312 pcccp
1313,1319 cccpp
1320,1326 ccppc
1327,1333 cppcc
1334,1341 ppccc
1342,1347 ppccc
1348,1354 ccppc
1355,1360 c
1361,1365 pcccp
1366,1371 ccuccc
1372,1380 +
1381,1389 +
1390,1398 ccppc
1399,1404 cppcc
1405,1410 pcccu
1405,1410 +---+
1411,1419 ccppc
1411,1419 --++-
1420,1426 ppccc
1420,1426 ++---
1427,1432 c
1433,1438 pcccp
1433,1438 +---+
1439,1460 c
1461,1466 cccpp
1461,1466 ---++
1467,1475 c
1467,1475 ++---
1476,1511 c
1476,1511 +
1512,1520 pcccp
1512,1520 +---+
1521,1526 pcccp
1521,1526 +---+
1527,1535 ppccc
1527,1535 ++---
1536,1546 c
1547,1573 ccppc
1547,1573 --++-
1574,1613 pcccp
1574,1631 +---+
1632,1826 c

1827,2168 ccppc # keyframe
2169,2278 
2279,2433 
2434,2501 
2502,2540 
2541,2807 
2808,3026 
3027,3135 
3136,3324 
3325,3429 
3430,3522 
3523,3569 
3570,3723 
3724,3793 
3794,3857 
3858,4105 
4106,4197 
4198,4366 
4367,4509 
4510,4647 
4648,5661 
5662,5786 
5787,5916 
5917,6310 
6311,6403 
6404,6539 
6540,6630 
6631,6715 
6716,7082 
7083,7190 
7191,7275 
7276,7371 
7372,8065 
8066,8119 
8120,8353 
8354,8439 
8440,8517 
8518,8544 
8545,8573 c # single field
8545,8573 +
8545,8573 Q 6
8574,8622 
8623,8676 
8677,8773 
8774,9054 
9055,9185 
9186,9335 
9336,9409 
9410,9535 
9536,9669 
9670,9736 
9737,9814 
9815,9891 
9892,10257 
10258,10374 
10375,10470 
10471,10553 
10554,10623 
10624,10669 
10670,10919 
10920,11099 
11100,11586 
11587,11667 
11668,11752 
11753,11809 
11810,12155 
12156,12214 
12215,12469 
12215 Q 3
12470,12596 
12597,12706 
12707,12806 
12807,12908 
12909,12964 
12965,13030 
13031,13266 
13267,13369 
13370,13498 
13461,13526 + # crossfade
13499,13618 
13619,13672 
13673,13729 
13730,14122 
14123,14178 
14179,14271 
14272,14388 
14389,14685 
14686,14821 
14822,14928 
14929,15393 
15394,15472 
15473,15634 
15635,15795 
15796,16095 
16096,16177 
16178,16628 
16629,16873 
16874,17161 
17162,17291 
17292,17627 
17628,17680 
17681,17715 
17716,17796 
17797,17867 
17868,17993 
17994,18124 
18125,18182 
18183,18263 
18264,18407 
18408,18524 
18525,18657 
18658,18785 
18786,18904 
18905,18998 
18999,19063 
19064,19170 
19171,19256 
19257,19341 
19342,19466 
19467,19616 
19617,19750 
19751,19829 
19830,19910 
19911,20099 
20100,20527 
20528,20568 
20569,20641 
20642,20803 
20804,20962 
20963,21077 
21078,21190 
21191,21330 
21331,21405 
21406,21482 
21483,21551 
21552,21659 
21660,21742 
21743,22132 
22133,22260 
22261,22439 
22440,22507 
22508,22560 
22561,22626 
22627,22707 
22708,22976 
22977,23176 
23177,23274 
23275,23387 
23388,23492 
23493,23694 
23695,23905 
23906,23995 
23996,24076 
24077,24168 
24169,24235 
24236,24354 
24355,24452 
24453,24556 
24557,24653 
24654,24736 
24737,24827 
24828,24885 
24886,24955 
24956,25011 
25012,25179 
25180,25316 
25317,25389 
25390,25430 
25431,25578 
25579,25662 
25663,25815 
25816,25928 
25929,26327 
25929 Q 3
26328,26520 
26521,26619 
26620,26712 
26713,26823 
26824,26960 
26961,27066 
27067,27232 
27233,27355 
27356,27644 
27645,27830 
27831,27943 
27944,28200 
28201,28471 
28472,28576 
28577,28726 
28727,28838 
28839,28981 
28982,29477 
29478,29585 
29586,30487 
30488,30588 
30589,31241 
31242,31374 
31375,31844 
31845,31970 
31971,32699 
32700,32960 
32961,33130 
33131,33284 
33285,33354 
33355,33562 
33563,33811 
33812,33928 
33929,34995 
34996,35138 
35139,35226 
35227,35279 
35280,35345 
35346,35457 
35458,35626 
35627,35832 
35833,35921 
35922,36067 
36068,36237 
36238,36317 
36318,36416 
36417,36502 
36503,36662 
36663,36751 
36752,36886 
36887,36991 
36992,37176 
37177,37323 
37324,37506 
37507,37777 
37778,37854 
37855,37947 
37948,38183 
38184,38283 
38284,38376 
38377,38492 
38493,38573 
38574,38655 
38656,38731 
38732,38813 
38814,38893 
38894,39008 
39009,39064 
39065,39176 
39177,39235 
39236,39401 
39402,39509 
39510,39635 
39636,39705 
39706,39773 
39774,39897 
39898,39963 
39964,40022 
40023,40088 
40089,40126 
40127,40169 
40170,40216 
40217,40396 
40397,40448 
40449,40684 
40685,40740 
40741,40820 
40821,40982 
40983,41199 
41200,41752 
41753,41914 
41915,42012 
42013,42174 
42175,42229 
42230,42504 
42505,42667 
42668,42827 
42828,42979 
42980,43076 
43077,43180 
43181,43347 
43348,43534 
43535,43662 
43663,43913 
43914,44055 
44056,44501 
44502,44703 
44704,44808 
44809,45063 
45064,45120 
45121,45255 ppccc
45121,45255 ++--- # not 1:1
45256,45357 
45358,45489 
45490,45613 
45614,45737 
45738,45897 
45898,45990 
45991,46081 
46082,46148 
46149,46331 
46332,46558 
46559,46631 
46632,46793 
46757,46824 + # crossfade
46794,47542 
47543,47641 
47642,47714 
47715,47839 
47840,47904 
47905,47978 
47979,48033 
48034,48085 
48086,48150 
48151,48211 
48212,48348 
48349,48392 
48393,48443 
48444,48518 
48519,48608 
48609,48754 
48755,48890 
48891,49383 
49384,49505 
49506,49634 
49635,49774 
49775,49978 
49979,50101 
50099,50107 + # crossfade (kindof)
50102,50436 
50437,50548 
50549,50718 
50719,50779 
50780,50898 
50899,50951 
50952,51059 
51060,51121 
51122,51368 
51369,51458 
51459,51505 
51506,51620 
51621,51790 
51791,51953 
51954,52265 
52266,52317 
52318,52458 
52459,52522 
52523,52562 
52563,52658 
52659,52761 
52762,52819 
52820,52921 
52922,53000 
53001,53094 
53095,53180 
53181,53275 
53276,53372 
53373,53450 
53451,53539 
53540,53617 
53618,53755 
53756,53818 
53819,54106 
54107,54208 
54209,54386 
54387,54478 
54479,54636 
54637,54855 
54856,55158 
55159,55276 
55277,55352 
55353,55443 
55444,55690 
55691,55820 
55821,55936 
55937,56059 
56060,56181 
56182,56296 
56297,56505 
56506,56618 
56619,57000 
57001,57135 
57136,57249 
57250,57376 
57377,57863 
57864,58316 
58222,58346 + # crossfade
58317,58441 
58442,58616 
58617,58952 
58953,59415 
59416,59523 
59524,59614 
59615,59663 
59664,59779 
59780,59878 
59879,59978 
59979,60037 
60038,60095 
60096,60144 
60145,60233 
60234,60816 
60817,60927 
60928,61088 
61089,61281 
61282,61498 
61499,61699 
61700,61801 
61802,62072 
62073,62233 
62234,62392 
62393,62681 
62682,62818 
62819,63261 
63262,63416 
63417,63525 
63526,63627 
63628,63781 
63782,63935 
63936,64050 
64051,64147 
64148,64247 
64248,64360 
64361,64471 
64472,64523 
64524,64587 
64588,64725 
64726,64787 
64788,64863 
64864,64974 
64975,65103 
65104,65211 
65212,65541 
65542,65690 
65691,65733 
65734,66169 
66170,66969 
66970,67081 
67082,67274 
67275,67388 
67389,67569 
67570,68002 
68003,68118 
68119,68625 
68626,68698 
68699,68879 
68880,69015 
69016,69353 
69354,69479 
69480,69664 
69665,69896 
69897,69950 
69951,70095 
70096,70203 
70204,70306 
70307,70410 
70411,70559 
70560,70670 
70671,70778 
70779,70974 
70975,71112 
71113,71234 
71235,71372 
71373,71519 
71520,71705 
71706,71863 
71828,71893 + # crossfade
71864,72460 
72461,72714 
72715,72919 
72920,73078 
73079,73230 
73231,73310 
73311,73758 
73759,73931 
73932,74143 
74144,74411 
74412,74657 
74658,74785 
74786,74859 
74860,75063 
75064,75244 
75245,75408 
75409,75540 
75541,75669 
75633,75695 + # crossfade
75670,76273 
76274,76461 
76462,76573 
76574,76639 
76640,76848 
76849,76991 
76992,77097 
77098,77167 
77168,77234 
77235,77332 
77333,77411 
77412,77490 
77491,77591 
77592,77765 
77766,77844 
77845,78020 
78021,78089 
78090,78196 
78197,78282 
78283,78368 
78369,78447 
78448,78541 
78542,78588 
78589,78645 
78646,78767 
78768,78831 
78832,78896 
78897,78940 
78941,79041 
79042,79164 
79165,79295 
79296,79541 
79542,79667 
79668,79765 
79766,79862 
79863,79971 
79972,80058 
80059,80177 
80178,80246 
80247,80322 
80323,80378 
80379,80507 
80508,80558 
80559,80636 
80637,80760 
80761,80969 
80970,81226 
81227,82577 
82546,82610 + # crossfade
82578,82863 
82864,82961 
82962,83940 
83941,84246 
84216,84259 + # crossfade

84247,85953 c # keyframe
85954,86104 c
85954,86104 +
