# S02E12

0,1140 cccpp
0,1140 -
1034 +
1216,1225 cppcc
1226,1234 pcccp
1235,1242 ccppc
1243,1250 ccppc
1251,1258 ppccc
1259,1266 pcccp
1267,1274 ppccc
1275,1282 ppccc
1283,1290 pcccp
1291,1297 cccpp
1298,1304 ppccc
1305,1311 pcccp
1312,1318 cccpp
1319,1325 ccppc
1326,1332 cppcc
1333,1340 ppccc
1341,1346 ppccc
1347,1353 ccppc
1354,1359 c
1360,1364 pcccp
1365,1370 ccuccc
1371,1379 +
1380,1388 +
1389,1397 ccppc
1398,1403 cppcc
1404,1409 pcccu
1404,1409 +---+
1410,1418 ccppc
1410,1418 --++-
1419,1425 ppccc
1419,1425 ++---
1426,1431 c
1432,1437 pcccp
1432,1437 +---+
1438,1459 c
1460,1465 cccpp
1460,1465 ---++
1466,1474 c
1466,1474 ++---
1475,1510 c
1475,1510 +
1511,1519 pcccp
1511,1519 +---+
1520,1525 pcccp
1520,1525 +---+
1526,1534 ppccc
1526,1534 ++---
1535,1545 c
1546,1572 ccppc
1546,1572 --++-
1573,1612 pcccp
1573,1630 +---+
1631,1829 c

1830,2030 c # keyframe
2031,2228 c # fg cccpp + bg ccccpppccccpppccccpp (sometimes the last one is cccppp instead of ccccpp, two frames)
2031,2228 ---++++-++-++++---++ # ---++++-++-++++--+++
2229,2662 c
2663,2734 cccpp
2735,2839 c
2735,2839 --++-
2840,2905 cccpp
2906,3035 c
2906,3035 -
3036,3114 c
3036,3114 ++---
3115,3215 c
3115,3215 -
3216,3305 ppccc
3306,3368 c
3306,3368 ++---
3369,3422 pcccp
3423,3499 c
3500,3564 cppcc
3565,3656 c
3565,3656 ++---
3657,3732 c
3657,3732 -
3733,3827 c
3828,3864 cccpp
3865,3884 pcccp
3885,3915 c
3885,3915 -++--
3916,4021 c
3916,4021 -
4022,4060 pcccp
4061,4142 c
4143,4213 ppccc
4214,4320 c
4321,4371 c
4372,4442 c
4372,4442 +---+
4443,4533 c
4534,4594 c
4534,4594 --++-
4595,4621 c
4595,4621 --++-
4622,4653 c
4622,4653 ++---
4654,4669 c
4654,4669 + # single field
4670,4713 c
4714,4750 cppcc
4751,4815 c
4816,4859 c
4816,4859 -++--
4860,4949 c
4950,5012 c
5013,5110 ppccc
5111,5170 c
5111,5170 -++--
5171,5227 ppccc
5228,5329 pcccp
5330,5392 cppcc
5330,5392 -++--
5393,5490 c # already deinterlaced (badly)
5491,5518 cccpp
5519,5542 c # ccpcp
5519,5542 --+-+
5543,5564 c # single field
5543,5564 +
5565,5584 ppccc
5585,5597 cccppcccccppc # ?
5598,5622 ccppc
5598,5622 --++-
5623,5655 pcccp
5656,5719 c # cccpp
5656,5719 + # every frame combed a little
5720,5781 cccpp
5782,5835 cccpp
5836,5865 c # cccpp
5836,5865 + # same
5866,5912 cppcc
5913,5952 cppcc
5953,5970 ppccc # ? this button is blinking in a strange way
5953,5970 -
5971,5983 ppccc
5984,6003 ppccc
6004,6065 ppccc
6066,6124 c

6125,6456 cccpp
6125,6160 + # fade-in
6457,6859 
6860,7236 
7237,7354 
7355,7636 
7637,7937 
7938,8199 
8200,8541 
8542,8617 
8618,8675 
8676,8741 
8742,8909 
8910,9015 
9016,9183 
9184,9533 
9534,9929 
9930,10309 
10310,10405 
10406,10586 
10587,10662 
10663,10798 
10799,10848 
10849,11032 
11033,11101 
11102,11272 
11273,11388 
11389,11557 
11558,11705 
11706,11774 
11775,11924 
11925,11996 
11997,12271 
12272,12328 
12329,12548 
12549,12860 
12861,12961 
12962,13032 
13033,13129 
13130,13190 
13191,13433 
13434,13549 
13550,13777 
13778,13941 
13942,14325 
14326,14419 
14420,14562 
14563,14626 
14627,14746 
14747,14802 
14803,14953 
14954,15010 
15011,15058 
15059,15154 
15155,15254 
15255,15468 
15469,15589 
15590,15799
15767,15828 + # crossfade
15800,17752 
17753,18079 
18080,18176 
18177,18218 
18219,18275 
18276,18317 
18318,18469 
18470,18560 
18561,18635 
18636,18722 
18723,18790 
18791,18815 
18816,18858 
18859,18949 
18950,19054 
19055,19167 
19168,19541 
19542,19829 
19830,19915 
19916,20029 
20030,20398 
20399,20444 
20445,20507 
20508,20620 
20621,20748 
20749,20936 
20937,21005 
21006,21045 
21046,21178 
21179,21241 
21242,21281 
21282,21364 
21365,21428 
21429,21495 
21496,21552 
21553,21604 
21605,21674 
21675,21721 
21722,21758 
21759,21790 
21791,21824 
21825,21843 
21844,21882 
21883,21894 
21895,21911 
21912,21936 
21937,21950 
21951,21989 
21990,22013 
22014,22064 
22065,22075 
22076,22096 
22097,22158 
22159,22179 
22180,22265 
22266,23080 
23081,23216 
23217,23325 
23326,23373 
23374,23639 
23640,24172 
24173,24241 
24242,24279 
24280,24408 
24409,24560 
24561,24853 
24854,25070 
25071,25303 
25304,25372 
25373,25444 
25445,25582 
25583,25660 
25661,25716 
25717,25764 
25765,25925 
25926,26137 
26138,26390 
26391,26600 
26601,26705
26674,26723 + # crossfade
26706,26860 
26861,27781 
27782,28612 
28613,28877 
28878,28947 
28948,29170 
29171,30294 
30295,31620 
31621,31807 
31808,31872 
31873,32015 
32016,32141 
32142,32208 
32209,32413 
32414,32729 
32730,32882 
32883,32963 
32964,33098 
33099,33246 
33247,33409 
33410,33493 
33494,33777 
33778,33878 
33879,34210 
34211,34448 
34449,34645 
34646,35005 
35006,35367 
35368,35612 
35613,35914 
35915,36092 
36093,36314 
36315,36628 
36629,36726 
36727,36836 
36837,37029 
37030,37257 
37258,37421 
37422,37699 
37700,37838 
37839,38033 
38034,38084 
38085,38146 
38147,38354 
38355,38498 
38499,38573 
38574,38661 
38662,39193 
39194,39286 
39287,39395 
39396,39450 
39451,39567 
39568,39628 
39629,39713 
39714,39848 
39849,39940 
39941,40086 
40087,40145 
40146,40261 
40262,40492 
40493,40604 
40605,40732 
40733,40854 
40855,40963 
40964,41159 
41160,41294 
41295,41532 
41533,41614 
41615,41790 
41791,41962 
41963,42172 
42173,42282 
42283,42488 
42489,42587 
42588,42689 
42690,42746 
42747,42916 
42917,42973 
42974,43023 
43024,43333
43307,43361 + # crossfade
43334,43510 
43511,43792 
43793,44429 
44430,44577 
44578,44938 
44939,45283 
45284,45385 
45386,45440 
45441,45502 
45503,45554 
45555,45594 
45595,45750 
45751,45891 
45892,46524 
46525,46652 
46653,46781 
46782,46934 
46935,46992 
46993,47051 
47052,47120 
47121,47133 
47134,47176 
47177,47202 
47203,47230 
47231,47269 
47270,47322 
47323,47337 
47338,47359 
47360,47388 
47389,47486 
47487,47536 
47537,47565 
47566,47581 
47582,47605 
47606,47670 
47671,47727 
47728,47770 
47771,47798 
47799,47808 
47809,47829 
47830,47882 
47883,47973 
47974,48163 
48164,48278 
48279,49020 
49021,49109 
49110,49144 
49145,49201 
49202,49431 
49432,49460 
49461,49497 
49498,49585 
49586,49675 
49676,49796 
49797,49916 
49917,49933 
49934,49959 
49960,50078 
50079,50393 
50394,50517 
50518,50721 
50722,50862 
50863,51025 
51026,51045 
51046,51065 
51066,51109 
51110,51204 
51205,51568 
51569,51644 
51645,51753 
51754,51989 
51990,52241 
52242,52392 
52393,52816 
52817,53038 
53039,53471
53441,53494 + # crossfade
53472,53590 
53591,54282 
54283,54785 
54786,54955 
54956,55328 
55329,55708 
55709,55874 
55875,56091 
56092,56447 
56448,56672 
56673,57145 
57146,57245 
57246,57399 
57400,57537 
57538,57735 
57736,57944 
57945,58082 
58083,58246 
58247,58379 
58380,58824 
58825,58975 
58976,59431 
59432,59505 
59506,59887 
59888,59993 
59994,60057 
60058,60135 
60136,60172 
60173,60252 
60253,60321 
60322,60398 
60399,60424 
60425,60517 
60518,60599 
60600,60750 
60751,60909 
60910,61006 
61007,61113 
61114,61399 
61400,61507 
61508,61608 
61609,61716 
61717,61802 
61803,62280 
62281,62500 
62501,62772 
62773,62939 
62940,63185 
63186,63298 
63299,63501 
63502,63526 
63527,63635 
63636,63814 
63815,63945 
63946,64035 
64036,64057 
64058,64105 
64106,64126 
64127,64187 
64188,64456 
64457,64519 
64520,64553 
64554,64681 
64682,64836 
64837,64873 
64874,64933 
64934,65101 
65102,65169 
65170,65244 
65245,65328 
65329,65641 
65642,65843 
65844,66114 
66115,66310 
66311,66373 
66374,66398 
66399,66456 
66457,66471 
66472,66487 
66488,66511 
66512,66537 
66538,66585 
66586,66709 
66710,66799 
66800,66843 
66844,67533 
67534,67597 
67598,67685 
67686,67730 
67731,67768 
67769,67885 
67886,68073 
68074,68158
68128,68188 + # crossfade
68159,68322 
68323,68488 
68489,68543 
68544,68575 
68576,68596 
68597,69563 
69564,69655 
69656,69781 
69782,69887 
69888,70030 
70031,70101 
70102,70183 
70184,70541 
70542,70642 
70643,70695 
70696,70786 
70787,70846 
70847,70899 
70900,71001 
71002,71118 
71119,71153 
71154,71240 
71241,71412 
71413,71495 
71496,71534 
71535,71568 
71569,71896 
71897,72048 
72049,72132 
72133,72226 
72227,72400 
72401,72468 
72469,72546 
72547,72610 
72611,72661 
72662,72732 
72733,72895 
72896,72938 
72939,73008 
73009,73638 
73639,73658 
73659,73679 
73680,73703 
73704,73751 
73752,73770 
73771,73827 
73828,73919 
73920,73949 
73950,74042 
74043,74210 
74211,74378 
74379,74425 
74426,74633 
74634,74749 
74750,74935 
74936,75447
75418,75479 + # crossfade
75448,75538 
75539,75663 
75664,76302 
76303,76378 
76379,76436 
76437,76561 
76562,76624 
76625,76721 
76722,76896 
76897,77030 
77031,77192 
77193,77302 
77303,77597 
77598,77696 
77697,77811 
77812,77952 
77953,78092 
78093,78159 
78160,78219 
78220,78300 
78301,78343 
78344,78506 
78507,78755 
78756,79291 
79292,79334 
79335,79523 
79524,79569 
79570,79815 
79816,79996 
79997,80271 
80272,80356 
80357,80665 
80666,80739 
80740,80826 
80827,80887 
80888,80980 
80981,81092 
81093,81639 
81640,81729 
81730,81920 
81921,82322 
82323,83031 
83032,83704 
83705,84246
84216,84246 # fade-out

84247,85862 c # keyframe
85863,85953 c
85954,86134 c
85954,86134 +
